id,sentiment
"2405_9",0.28148353715
"11081_10",0.975144697415
"2201_10",0.995367318778
"4844_1",0.00568862721785
"11007_8",0.989124024316
"6535_7",0.788132090845
"2653_4",0.00262718577945
"8245_10",0.9766203896
"9951_8",0.959488434575
"6133_8",0.0768405987988
"10006_2",0.00273943611425
"7350_1",0.155890239736
"4509_9",0.99203543599
"948_1",3.03362840189e-06
"3987_1",0.0495712462329
"2947_10",0.183194312227
"6041_3",0.000696077427674
"2946_1",0.0290758118249
"11967_4",0.00118112470407
"1185_10",0.975606504393
"10323_2",0.767933868641
"11706_2",6.85720404374e-06
"3663_1",0.00418733848818
"5602_10",0.999567917634
"4870_10",0.742408318934
"1994_1",0.00239284031732
"10807_7",0.888744380576
"6871_3",0.783685900107
"1175_2",0.0169909549728
"10919_7",0.988633381658
"8127_10",0.899484739691
"12497_4",0.138951843139
"3274_1",0.218688337622
"2568_3",0.00268171125993
"840_2",0.298576951366
"5626_10",0.999650308489
"7561_10",0.999138965993
"4600_3",0.189082116129
"3324_9",0.641341136042
"8899_7",0.839463120413
"5592_8",0.561078728607
"12483_4",0.00606293718265
"7874_1",1.20062639802e-05
"5878_10",0.982828014323
"4303_9",0.593321326459
"9421_1",0.048248401958
"10269_4",0.275271404818
"10615_2",0.074339075712
"2634_10",0.949058895952
"7522_1",0.0102405504092
"9289_10",0.809179174546
"4636_10",0.492272525209
"1241_7",0.156881941237
"9458_9",0.986540694143
"11690_10",0.999373800952
"7176_4",0.734861891056
"6212_10",0.961191330927
"6319_1",0.00375658815285
"5229_3",0.206343600967
"466_9",0.997810437002
"8693_2",0.0872716149946
"2952_10",0.963893177009
"1128_1",0.00296898571215
"3975_10",0.796994191534
"11365_10",0.851909598383
"2074_9",0.997542760035
"9768_10",0.997145144002
"4895_1",0.00060402087913
"5726_10",0.992880542196
"9993_10",0.993109036646
"11319_2",0.564558615701
"10561_2",0.0585563352353
"5455_8",0.99343759824
"10684_3",0.00929585119416
"3652_3",0.0378136887224
"7825_1",0.0861739438307
"8806_1",0.118872155212
"275_10",0.975450981971
"2246_1",0.00875019892478
"11968_2",1.22463592385e-05
"2528_1",0.50028575602
"8491_8",0.413322667431
"13_1",0.942405660194
"4530_8",0.821369295988
"5207_3",0.00716677503516
"11648_10",0.984154398948
"8260_1",0.128606453613
"10730_10",0.771871206526
"10402_3",0.56048279466
"8077_1",0.0019060955337
"8598_8",0.972305768724
"2809_3",0.00012642477904
"12490_10",0.949278902276
"1447_9",0.971103955939
"1605_3",0.418807879454
"2311_4",0.0013261862504
"3235_9",0.938272626468
"5725_10",0.824680554933
"9025_10",0.966909555154
"6049_9",0.868539264029
"4803_10",0.999343292541
"191_9",0.999779463042
"420_3",0.700589088938
"5238_2",0.00147423490063
"1280_9",0.99289797721
"9408_4",0.0157454003397
"819_1",3.41478270407e-05
"1656_4",0.0221254751123
"9964_3",0.0531545816874
"10404_4",0.110384867165
"12369_10",0.832104546594
"6423_1",0.0118005104939
"9942_8",0.453533614258
"1519_1",0.0585516395858
"100_10",0.981228172774
"3216_10",0.978817039093
"3909_10",0.963195728836
"5034_7",0.995374688269
"14_8",0.983391085937
"5891_3",0.00662312547137
"8496_10",0.999556449495
"7429_1",0.00551306975989
"9457_1",0.0031970226084
"9602_8",0.944559984617
"4198_1",0.0087337076796
"154_2",0.0745891267113
"5070_2",0.019889954995
"4207_8",0.960830452686
"7758_8",0.983245787729
"4439_9",0.93912224288
"12042_1",0.00240244851157
"7244_1",0.00419068113341
"6854_1",0.125914109266
"11932_10",0.986920232952
"4151_10",0.959010889303
"7265_1",0.0068162211298
"10272_7",0.998426680366
"4256_4",0.0397380818556
"1225_7",0.905643620328
"956_10",0.951869058539
"6389_2",0.00267015857069
"1365_4",0.00294084271505
"4752_7",0.79051096524
"276_10",0.997421094142
"8766_9",0.274261268978
"11225_10",0.821732938164
"6920_1",0.000601376358131
"11536_1",2.34540894972e-05
"1923_9",0.975540238846
"11460_10",0.505327976047
"10054_7",0.920866711188
"10845_1",8.5751902562e-05
"10231_4",0.353316331893
"9430_8",0.464779650775
"3226_2",0.00339532562132
"4298_3",0.436063057538
"10635_4",0.0149722802005
"10567_4",0.0349290309884
"5460_10",0.972431394621
"7310_7",0.177696865225
"10330_2",5.15303269946e-05
"5151_9",0.937639290548
"11_3",0.974073465331
"1448_8",0.575566987607
"10130_8",0.717440544513
"2199_3",0.00693502501552
"1761_10",0.976465999686
"2782_1",0.00124627171468
"7618_10",0.993964023959
"85_10",0.896416281859
"5730_3",0.0324007518737
"3641_1",0.425340565003
"8190_9",0.999233892334
"9533_10",0.999660077952
"9508_1",0.00548229780848
"237_8",0.999457578063
"3981_7",0.502143083115
"7194_9",0.873089981299
"10584_8",0.239886680662
"248_2",0.000919075735736
"8358_4",0.0231841630465
"1218_1",3.25824349153e-05
"4191_10",0.0347152082735
"3090_8",0.929249084332
"11923_2",0.0181236505493
"1640_8",0.608210809751
"9972_3",0.0246179417354
"11818_4",0.243100865817
"4350_10",0.981409449963
"877_10",0.39258904564
"10017_8",0.904664016743
"7975_10",0.996046253074
"8436_1",0.0333213859842
"6024_7",0.842922088154
"3112_1",0.00268685749738
"951_10",0.972875115154
"1622_1",0.00632472379546
"191_3",0.238357069509
"5669_1",0.00259647113922
"1891_4",0.0419449795992
"12173_9",0.412152447508
"7887_7",0.334390108546
"3256_10",0.952425093181
"5419_1",5.3296625833e-06
"7635_1",0.0189379185681
"8297_2",0.205583683158
"7137_8",0.883687519299
"7562_3",0.0702177086126
"9944_1",0.000137463859937
"4288_1",1.11189279643e-05
"8087_1",0.283783983206
"4771_10",0.939656800117
"10482_10",0.7595374917
"5324_10",0.999433902002
"3080_1",0.0196349536826
"10923_7",0.876343575996
"1753_7",0.99168503604
"317_10",0.991973607109
"12474_8",0.709729584006
"773_8",0.99095178608
"388_1",0.0646232988706
"12141_2",0.611179574424
"5667_1",0.227635270235
"1071_9",0.972675354889
"2897_10",0.970468702739
"9481_4",0.247262610259
"12025_1",0.00043212636234
"8879_7",0.368727175932
"5683_1",0.00944799445058
"7026_1",0.00142739500053
"2439_1",0.102066235474
"3631_7",0.786385131351
"1650_9",0.459915915675
"5378_7",0.993758540155
"9745_1",2.65229941083e-07
"11563_8",0.464787586815
"299_8",0.998496748038
"9471_2",0.586184387004
"1866_1",0.0649885255479
"2639_4",0.0475203178491
"5122_1",0.00661260049911
"12341_7",0.155643332957
"2936_8",0.979857651692
"8647_10",0.83186380111
"4255_9",0.676421901982
"7262_8",0.151343108436
"8413_10",0.846056794978
"10080_1",0.0206686235855
"3973_1",0.48526812038
"8752_9",0.999954585443
"4018_2",0.278041370203
"7669_1",0.034089920339
"10421_4",0.131231923921
"7854_8",0.995830086057
"162_8",0.0378278940062
"11614_9",0.974359888229
"11343_8",0.999386549465
"1708_7",0.0179117774637
"7115_4",0.798194489826
"10498_10",0.0530713543057
"2944_8",0.920467783448
"10474_3",0.174210991846
"1263_1",0.00349285128307
"1693_4",0.447297657128
"9600_9",0.396149644254
"11173_2",0.149722015351
"3961_2",0.0486686040149
"8011_1",0.830876612611
"7386_8",0.773574921668
"8787_8",0.819594251761
"12349_9",0.9451604533
"1776_4",0.0157464289794
"5885_4",0.983068681863
"220_4",0.046817646175
"5547_8",0.999343324314
"2853_1",0.0315806802064
"2157_2",0.045259134109
"11667_2",0.475847741265
"194_7",0.954311468383
"1633_1",0.00691877832613
"6897_2",0.0071162309465
"11568_2",0.023337910976
"9219_1",0.0240025568877
"477_8",0.945262101583
"8980_3",0.663656250047
"4612_10",0.592313174849
"8030_10",0.991878112483
"1846_8",0.999999208863
"2786_8",0.863835853184
"2634_1",0.00331704234127
"3110_8",0.972854242879
"11587_8",0.847377011125
"11262_8",0.932753706689
"5680_7",0.0359793720723
"4583_4",0.0128711177129
"1451_1",3.90052423416e-05
"4244_4",0.00125048199862
"6176_4",0.00261409575394
"8851_10",0.998595987474
"908_9",0.985719344679
"7494_9",0.375062492863
"8061_3",0.0116991653006
"789_1",0.0517449861312
"2374_7",0.827048879567
"11225_3",0.000245682224246
"4467_4",0.00150744672701
"8516_10",0.0981004689244
"4121_10",0.974720044189
"10267_7",0.128931777751
"6040_8",0.39366515131
"8338_7",0.565971658749
"2903_7",0.99788572778
"6662_9",0.925977781821
"5333_10",0.917459704469
"7470_4",0.0744213065819
"8813_1",0.00564372431639
"4514_3",0.530129108479
"9584_7",0.031220522433
"11706_8",0.979532011244
"11538_8",0.950361960917
"4210_1",1.53656235848e-05
"8984_1",0.000867844244269
"3431_4",0.0108313240338
"4973_10",0.940796654047
"12260_1",0.00334093195991
"4267_10",0.986724096522
"9906_9",0.993883016474
"670_7",0.997463967292
"6270_3",0.00300746279585
"5164_4",0.00948284107231
"9741_2",0.0307018338711
"3761_8",0.960727100847
"2651_2",0.0956852034937
"7448_10",0.971094286152
"7184_9",0.984975376335
"1313_9",0.97177100465
"10654_8",0.996866064511
"7151_1",0.000127643877105
"2320_10",0.844915608607
"12033_7",0.559369998652
"6429_1",0.000631840425781
"1420_4",0.409107917645
"3002_7",0.195449389489
"1299_1",0.0274739599303
"7897_9",0.951971336349
"1529_4",0.0289275391215
"9760_2",0.0808113240555
"11318_1",0.00243521683785
"2217_3",0.0146639337293
"11641_2",0.0336927537642
"7238_10",0.997816008212
"7710_8",0.735418003038
"12011_8",0.895068973742
"4495_7",0.991219200398
"11144_4",0.407322613176
"5625_2",0.0043739919989
"2926_7",0.230290744051
"8538_8",0.944470021859
"8875_10",0.573637415147
"10881_10",0.99653619463
"1662_7",0.816448782962
"4560_9",0.444488445228
"6714_4",0.000896578015432
"9059_10",0.987161614685
"6631_10",0.923550509258
"8520_1",0.000573868745896
"918_4",0.2710483888
"3102_10",0.995389780695
"3611_2",0.00833831035397
"8434_10",0.994520971587
"681_7",0.99838095248
"7386_4",0.00830442752507
"7566_9",0.350821320694
"10110_10",0.969050082091
"10486_10",0.997075323545
"1492_3",0.525444540037
"11823_1",0.00471980012922
"2331_9",0.987209973831
"2200_2",0.013113193789
"9547_1",0.0202770809053
"785_2",0.000733265334517
"5101_4",0.554382654179
"5657_10",0.853331461726
"6902_7",0.88024023565
"1490_9",0.774359524569
"7148_9",0.899213687411
"7387_8",0.904790760197
"8277_9",0.963457734366
"6912_7",0.953650295735
"170_2",0.670912580018
"7702_10",0.999151474878
"4393_3",0.00029525982312
"2608_3",0.49765265067
"4931_8",0.976776169501
"10589_10",0.985974338313
"8623_4",0.00456348017453
"6057_2",0.00196065140412
"2704_9",0.999620883685
"1790_2",0.0995602305047
"12370_1",8.78938049432e-06
"159_1",5.41131917174e-05
"343_9",0.999585073814
"2128_9",0.99693597532
"11181_8",0.975649564417
"11775_10",0.994344173803
"3514_10",0.942132831012
"6993_2",0.00585114147583
"2866_9",0.284243654835
"1000_9",0.994532925912
"11772_7",0.543993506869
"3355_9",0.00581885724378
"8519_8",0.794307870526
"7879_3",0.141360405689
"4332_10",0.983566809666
"5403_1",0.00545824968277
"1514_7",0.01000848096
"7904_1",0.0015949519865
"10550_2",0.316363875045
"11442_10",0.989927817718
"2821_3",0.0907935020674
"5766_1",2.1593372268e-05
"8061_9",0.995905686085
"2166_1",0.000226520742658
"6206_1",0.00334987847717
"11124_2",0.0058849296439
"7625_10",0.86039959867
"90_9",0.861132916523
"7959_10",0.953817989443
"7029_10",0.988300454388
"779_8",0.986770147263
"1101_4",0.0167880006242
"11189_4",0.00181066137142
"9790_4",0.00202423698855
"10861_1",0.0374994249549
"5902_2",0.268194447062
"9545_10",0.929189581234
"3730_1",8.19730068621e-07
"4951_9",0.35260432971
"3295_1",0.00507353201193
"9495_2",0.813814124396
"2876_1",0.738797775942
"2796_1",0.00309827884335
"10338_3",0.499268771501
"10913_7",0.168566714647
"4685_2",0.000348573874445
"11586_1",0.133596886917
"4904_7",0.845306788319
"7110_7",0.170888750384
"2086_4",0.342289562181
"7372_7",0.985636508465
"135_9",0.964908392888
"7038_3",0.641105822555
"1119_2",0.0442994123047
"5057_8",0.792142532867
"3479_10",0.999779275081
"6489_8",0.998900829767
"4910_8",0.858833923034
"5979_10",0.567045931817
"11304_1",0.00476128219172
"2102_9",0.996795074374
"8048_1",0.00303315218069
"12153_7",0.494972727902
"4832_8",0.932598140257
"3079_9",0.995977852356
"8254_2",0.00279049177132
"7981_7",0.986672626891
"611_1",0.324174218521
"307_10",0.926140073135
"8861_3",0.0127207283866
"4635_4",0.731259487473
"6197_7",0.99507642338
"6739_3",0.00527822579249
"8588_9",0.953768845463
"8461_7",0.565016638858
"10089_1",0.0178742115839
"2609_7",0.935105464119
"1418_3",0.265477259921
"2661_10",0.902160291189
"1253_9",0.822269877066
"8815_9",0.823371652837
"9867_8",0.997975709112
"2155_1",0.0219561231635
"12259_4",0.289911590303
"11224_3",0.777829077771
"4781_1",0.000173107278566
"4354_9",0.99624201269
"9629_9",0.633154662549
"3629_9",0.999869732679
"6445_10",0.998758104119
"9526_10",0.99514936192
"5138_2",0.00779833912082
"349_10",0.918596808036
"2099_7",0.611628638222
"4411_1",0.487628969172
"8127_3",0.064609336885
"5225_8",0.778369681569
"7970_3",0.0054200106097
"5688_7",0.312804244902
"12099_3",0.683951539171
"6020_4",0.0992665852024
"3892_8",0.871175031264
"2098_8",0.806282787635
"4851_7",0.989826649363
"10967_10",0.658669898362
"6230_4",0.07514765034
"2211_2",0.0296944351533
"11978_10",0.990661244881
"8802_1",0.00791907337091
"11010_3",0.00121895894256
"10083_2",0.136361751268
"5588_10",0.0241093493792
"958_10",0.554565432148
"6771_4",0.226540811907
"6767_9",0.954010849072
"7302_10",0.940298903308
"5324_3",0.0020507961403
"7737_10",0.999845445717
"8603_10",0.753371235124
"3029_7",0.998882588559
"8640_2",0.0245295474213
"2139_1",1.53179717566e-06
"6305_10",0.9968202508
"6884_7",0.984233919962
"5534_8",0.764190448302
"7619_8",0.992668797624
"10057_8",0.731469773058
"972_7",0.999011659923
"6245_8",0.913242779821
"6627_7",0.996560967805
"3621_10",0.74084809596
"2290_4",0.789567190629
"24_4",0.141103523858
"5689_1",0.000142723961849
"6497_4",0.0452491900142
"12405_4",0.63387640168
"11720_7",0.995938655493
"10088_1",8.79031865292e-05
"9258_9",0.999835534612
"354_4",0.806470017917
"4770_10",0.83751925225
"1035_3",0.270159259737
"739_1",0.000217903839623
"6267_7",0.985871645791
"1562_8",0.993692994244
"1438_1",0.00141044529237
"281_8",0.999711020514
"1818_1",0.52998998115
"3943_3",0.0935002555997
"8116_4",0.17640301951
"6984_1",0.00113915939472
"5330_4",0.00041191846996
"8821_8",0.990754872179
"10484_10",0.99925573896
"1886_4",0.000729962976822
"7943_2",0.232236993642
"6438_7",0.985646510313
"8931_10",0.658944047349
"10538_10",0.912784758322
"534_10",0.998470475267
"7329_2",0.00148132460175
"6614_2",0.871087822235
"710_10",0.844677536854
"3120_4",0.155323558484
"9046_1",0.000643389113634
"5638_2",0.445544805018
"2455_4",0.379077851879
"2652_3",0.67657538883
"11006_4",0.293612012776
"5065_3",0.0120925787883
"9805_10",0.972552165402
"7092_8",0.992158025808
"1735_10",0.529773092417
"3609_1",0.000197164299073
"1201_10",0.996089229734
"11024_9",0.94325227847
"3807_10",0.991554331479
"4483_10",0.514560344382
"4510_7",0.581950370013
"8037_1",0.122681781421
"1760_1",0.00797622624797
"133_8",0.995140445091
"9039_8",0.877675722453
"8462_4",0.854708238351
"2468_10",0.999623371907
"7684_3",0.0059621918778
"10350_9",0.999706142173
"1199_10",0.999923843727
"8560_1",0.00120580827383
"6405_3",0.00455069883041
"1295_1",0.00112185066507
"6420_1",0.00134148257694
"12183_9",0.976000803854
"11619_1",0.00112663191814
"1415_9",0.874012988883
"9414_1",0.00091712392994
"7640_4",0.0846572308403
"9211_9",0.941940196764
"557_9",0.754911226684
"4501_9",0.834337113502
"8711_10",0.186811863173
"2402_1",0.685143921355
"4586_10",0.924315220833
"176_3",0.0799662762556
"3545_1",0.00120136211578
"8932_1",9.07915915841e-07
"5829_10",0.976552168964
"3409_10",0.996741587767
"3636_3",0.558787018481
"12048_7",0.844769726705
"10468_10",0.972658694439
"11546_10",0.904004373622
"9444_10",0.994232570995
"6275_1",0.0365134928714
"152_4",0.546326481696
"4767_9",0.728719542603
"6751_1",0.000356940626442
"10245_4",0.264749640074
"5407_8",0.93298873217
"1923_1",0.0706640124639
"515_9",0.223652760511
"9988_1",0.0773491432671
"5928_8",0.99893010482
"10163_4",0.376864425768
"7969_10",0.875489011588
"1494_4",0.0939401418792
"11211_10",0.992343767358
"1957_1",4.20565013563e-05
"8484_7",0.0675101460576
"848_2",4.29964022394e-05
"5177_1",0.03095033647
"10667_10",0.973885885164
"3075_1",0.0146998443431
"9443_10",0.4812120585
"1572_8",0.196996225107
"11285_8",0.116817417358
"3125_1",0.544951721805
"9265_9",0.911862058638
"4072_1",0.0531450803233
"6390_2",0.0214645651588
"6496_4",0.659244274612
"8766_2",1.97525075202e-05
"7787_10",0.607955757676
"5897_10",0.99996693295
"9027_1",0.221538660135
"1538_2",0.00250010305968
"1220_3",0.000782795515775
"8600_3",0.0246918313413
"11432_2",0.0130067721316
"1424_4",0.449886756552
"7344_10",0.97677983616
"10842_1",0.411969909624
"10332_10",0.977110057766
"4340_4",0.0948493909023
"4868_4",0.0769001931939
"11216_9",0.818128221496
"12027_10",0.724758096873
"6785_7",0.956812840291
"8773_8",0.966813158196
"8119_4",0.627510851862
"10138_10",0.951398611035
"7197_2",0.00012836053822
"1536_3",0.0146471473666
"9981_7",0.540662948974
"4753_1",0.0751606982958
"2795_7",1.84290481246e-05
"6672_4",0.00533418947943
"10805_7",0.700289942521
"5866_1",0.00496209430989
"570_1",0.000130843108298
"11965_8",0.818631201694
"3288_1",0.0228586576428
"8135_1",0.230786327071
"10094_9",0.991617828073
"5845_10",0.993481058035
"3570_8",0.0528506845394
"1240_1",0.0147298525283
"231_1",0.00022475561482
"10628_9",0.703129245651
"3536_1",0.00747919837623
"1852_10",0.995446049914
